OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
92730,30859,360,10,450.27,0
92731,44484,274,5,2321.43,20
92732,32915,290,7,2626.76,0
92733,32128,266,9,819.3,0
92734,10222,955,7,1451.41,20
92735,14986,852,8,1494.56,20
92736,16957,641,2,31.71,0
92737,32761,903,10,2175.17,15
92738,4798,1,10,261.16,20
92739,48497,716,3,1288.58,0
92740,10076,120,1,2283.22,0
92741,7014,667,8,1213.92,10
92742,19888,655,1,329.22,20
92743,7420,901,9,1797.43,20
92744,6721,602,1,1260.53,0
92745,12588,117,1,797.06,0
92746,9792,476,5,2497.4,15
92747,14245,777,8,2196.96,10
92748,28866,749,6,384.06,0
92749,16166,17,6,695.76,20
92750,45643,660,7,1998.07,0
92751,28401,455,1,2285.52,0
92752,357,116,5,1278.68,20
92753,2995,284,1,2253.17,15
92754,42832,147,3,2144.33,5
92755,26997,979,5,1284.41,0
92756,31203,148,5,2254.72,10
92757,34492,103,2,761.24,0
92758,9844,583,4,2531.93,15
92759,14807,747,9,38.09,10
92760,26917,126,9,1625.97,10
92761,14312,502,3,2261.38,0
92762,24164,49,10,2507.69,0
92763,41539,530,1,163.63,15
92764,20,91,5,2351.66,0
92765,33789,778,7,2653.89,20
92766,9720,595,5,1365.79,0
92767,15944,854,1,1414.95,5
92768,30489,378,9,2051.56,10
92769,2600,560,1,1447.92,10
92770,46385,327,2,589.07,0
92771,43232,406,3,2826.39,0
92772,42746,676,3,1389.83,10
92773,19636,99,3,1163.48,20
92774,24189,271,2,2514.63,0
92775,19700,682,2,202.86,0
92776,26773,863,1,1915.21,15
92777,32404,345,3,2327.05,20
92778,31014,799,9,1476.64,0
92779,18869,905,3,808.8,0
92780,42459,362,8,1548.71,0
92781,34655,768,8,2915.27,5
92782,48948,970,4,2140.79,20
92783,4235,122,1,946.38,10
92784,7959,855,3,2716.55,15
92785,20296,762,1,550.71,0
92786,2044,591,5,1499.66,0
92787,22432,287,8,2413.0,0
92788,46894,219,7,1727.35,10
92789,32606,346,5,2476.6,5
92790,37071,361,2,318.8,10
92791,41531,294,9,264.91,0
92792,40406,912,1,2052.93,0
92793,44640,130,10,2020.1,20
92794,31801,485,6,2858.36,15
92795,7036,706,6,67.12,0
92796,26361,710,3,1980.52,0
92797,42741,308,1,347.17,5
92798,26090,842,2,1868.92,20
92799,48800,497,5,2639.36,0
92800,1844,320,9,655.95,0
92801,30838,562,8,1904.18,20
92802,1095,310,1,2459.57,5
92803,41492,294,1,264.91,15
92804,7942,851,6,1393.88,0
92805,7934,375,8,2537.95,0
92806,47711,736,10,608.52,0
92807,3782,274,9,2321.43,20
92808,44120,962,9,1006.58,0
92809,44273,809,1,581.36,20
92810,35489,65,2,1624.37,5
92811,13346,719,2,1205.81,5
92812,11792,629,6,1191.69,20
92813,5309,315,6,1618.49,0
92814,44741,22,2,1469.54,20
92815,22058,718,5,631.75,0
92816,41127,764,1,2640.26,5
92817,46822,171,7,69.99,20
92818,29469,286,8,2466.61,15
92819,20382,743,3,1403.64,10
92820,13361,353,8,1477.91,0
92821,46918,591,7,1499.66,15
92822,13748,80,4,371.69,20
92823,7264,388,1,51.18,10
92824,14014,932,3,1619.95,0
92825,15811,328,1,1056.85,15
92826,30166,191,10,2913.95,0
92827,2290,363,10,2818.52,10
92828,25844,788,9,2611.25,5
92829,3005,357,10,873.5,0
92830,36503,707,7,521.53,20
92831,26885,959,1,2241.48,5
92832,3006,348,8,2433.14,20
92833,17109,657,8,2788.7,0
92834,18758,108,9,2958.15,0
92835,5101,298,5,2754.61,5
92836,6650,624,4,2293.52,10
92837,40418,725,1,1426.37,0
92838,14782,191,7,2913.95,0
92839,18049,18,5,2663.78,15
92840,33861,520,4,931.22,0
92841,36645,469,7,2933.91,5
92842,10000,351,7,2871.6,15
92843,18555,754,7,2816.49,5
92844,15990,325,5,1033.34,15
92845,16848,456,9,77.77,0
92846,40036,983,8,1544.25,0
92847,28657,323,3,2014.93,15
92848,36772,169,7,1651.73,15
92849,49891,864,5,2642.75,0
92850,24870,960,6,2451.13,0
92851,4517,868,1,1424.42,0
92852,40282,823,6,652.49,15
92853,46030,709,10,235.93,20
92854,26845,495,4,2168.57,0
92855,11838,435,1,2506.87,15
92856,36409,355,6,1365.48,15
92857,40625,344,8,1999.3,0
92858,39831,463,1,1229.15,0
92859,1727,125,3,2877.72,10
92860,13195,127,2,2271.6,5
92861,29100,629,7,1191.69,10
92862,48965,807,2,1386.63,0
92863,48469,332,8,347.33,10
92864,23243,456,1,77.77,20
92865,45756,361,8,318.8,5
92866,37761,80,9,371.69,0
92867,22528,254,4,1590.29,0
92868,39805,556,7,1429.93,20
92869,43351,470,1,818.32,0
92870,4847,181,7,2750.65,10
92871,37801,144,8,1623.78,15
92872,32319,548,3,1512.91,0
92873,37789,253,3,1586.1,0
92874,2226,668,10,66.42,0
92875,22222,407,2,2035.44,15
92876,6894,575,7,1007.2,0
92877,5465,433,8,174.62,0
92878,24955,871,1,193.48,0
92879,7154,970,2,2140.79,10
92880,4734,378,1,2051.56,10
92881,4519,838,6,457.18,0
92882,6036,909,7,1422.03,5
92883,45828,810,2,243.01,20
92884,30958,952,2,1691.89,15
92885,22004,960,3,2451.13,20
92886,32221,680,9,172.68,15
92887,15921,472,4,1705.18,0
92888,10066,321,3,25.61,10
92889,28575,245,5,793.65,20
92890,12956,702,3,1509.05,15
92891,26019,428,5,1501.07,5
92892,47932,978,7,2604.09,5
92893,38857,761,4,370.84,15
92894,26424,220,1,1048.88,0
92895,44752,214,5,1916.62,0
92896,43793,812,5,2960.35,0
92897,13454,228,7,2421.92,20
92898,24591,884,10,2013.47,5
92899,34771,382,2,1684.79,20
92900,21343,965,5,329.92,15
92901,952,941,9,2120.58,10
92902,38794,232,5,2916.72,0
92903,21113,798,1,1441.31,10
92904,31511,821,8,760.03,15
92905,21337,873,6,1248.61,0
92906,2624,954,1,1920.43,0
92907,22235,755,6,159.23,5
92908,46123,652,3,947.13,0
92909,40571,90,5,1621.03,5
92910,7516,819,3,2610.52,0
92911,22725,581,4,1981.39,10
92912,28818,708,2,2180.04,10
92913,49296,766,9,338.78,15
92914,37913,84,7,2495.84,10
92915,29066,6,8,2070.53,10
92916,21880,886,8,2824.65,0
92917,6424,186,8,602.87,15
92918,44295,964,5,2679.27,0
92919,3284,822,6,2437.61,5
92920,14284,194,4,676.61,10
92921,38167,166,9,247.97,20
92922,17648,760,4,2674.86,5
92923,4003,46,2,362.46,0
92924,8863,270,7,2458.17,0
92925,3986,890,9,2515.7,15
92926,9437,309,3,2579.25,10
92927,8804,853,2,2435.18,10
92928,30141,478,8,1615.87,0
92929,32216,424,3,221.68,20
92930,18772,763,4,2879.68,0
92931,22833,109,6,1558.71,0
92932,31690,394,5,2723.89,5
92933,38165,137,9,662.58,0
92934,42702,727,2,1321.82,0
92935,44167,339,2,241.74,15
92936,45150,765,4,1232.16,20
92937,47398,373,5,1691.52,0
92938,37932,121,5,2573.48,0
92939,5613,181,9,2750.65,5
92940,31399,979,8,1284.41,20
92941,38575,503,6,790.7,0
92942,17202,946,3,1675.35,20
92943,8333,67,6,1393.49,5
92944,25090,707,5,521.53,5
92945,49326,713,4,221.0,20
92946,11053,850,8,2090.43,0
92947,18479,975,7,1915.82,20
92948,3293,590,7,2971.3,5
92949,19215,185,10,1526.34,20
92950,16410,655,9,329.22,5
92951,25079,150,2,810.11,0
92952,11086,341,5,2556.18,0
92953,8563,634,8,262.02,20
92954,27142,318,8,1219.31,0
92955,5710,799,8,1476.64,5
92956,46536,140,7,1124.94,0
92957,8092,2,9,1874.2,10
92958,40687,489,1,1566.3,15
92959,24059,29,10,1618.69,5
92960,18642,190,1,1577.09,10
92961,7196,780,1,1572.19,5
92962,2111,59,7,1197.59,0
92963,41798,508,7,1263.42,0
92964,3852,106,5,620.2,10
92965,16476,366,4,1339.89,20
92966,36679,581,6,1981.39,0
92967,29128,157,1,2949.91,0
92968,2434,298,9,2754.61,20
92969,6762,758,3,678.73,20
92970,31225,354,5,2433.84,20
92971,31430,947,9,644.63,0
92972,35468,735,8,2122.06,10
92973,47579,260,6,1915.81,10
92974,37860,616,7,253.91,0
92975,24893,270,8,2458.17,0
92976,44179,560,7,1447.92,0
92977,46803,642,4,953.33,10
92978,35697,506,2,1356.16,5
92979,2879,619,1,486.59,0
92980,11866,865,1,729.9,10
92981,41181,875,4,171.97,0
92982,5509,338,4,2406.52,15
92983,27535,715,6,2963.16,10
92984,49633,372,4,458.9,20
92985,24836,324,5,2923.1,10
92986,23858,257,6,1517.1,0
92987,21775,47,8,2410.94,10
92988,21820,778,4,2653.89,10
92989,26120,450,5,1992.26,0
92990,3226,636,2,131.61,0
92991,92,50,6,2254.21,0
92992,37340,657,7,2788.7,0
92993,9228,263,7,2123.15,15
92994,34,225,9,1061.95,15
92995,34587,766,7,338.78,20
92996,29250,394,5,2723.89,0
92997,43572,856,6,932.82,5
92998,8354,397,3,2427.92,5
92999,7607,331,8,2833.59,15
93000,46334,897,8,965.67,0
93001,19200,451,4,495.25,0
93002,24850,564,1,2879.09,15
93003,19327,880,8,1430.65,20
93004,15707,209,6,1800.95,0
93005,49053,899,3,1128.4,15
93006,23198,471,5,1870.46,10
93007,41492,979,5,1284.41,0
93008,18819,326,2,1131.13,0
93009,43086,490,2,1440.13,0
93010,6688,5,5,253.18,15
93011,11585,913,5,1300.74,0
93012,47216,597,9,324.82,15
93013,30373,9,8,1640.83,15
93014,13520,478,10,1615.87,10
93015,35573,934,1,407.57,0
93016,46454,323,10,2014.93,0
93017,20104,526,4,170.41,15
93018,8260,164,5,278.56,10
93019,25604,903,6,2175.17,0
93020,11960,226,1,1006.92,0
93021,11987,306,1,1226.65,10
93022,22893,59,1,1197.59,10
93023,33920,248,3,1007.52,10
93024,21944,165,3,2251.65,15
93025,9649,588,10,1863.01,20
93026,7634,643,4,2451.3,0
93027,22727,595,10,1365.79,5
93028,39883,817,1,2037.46,5
93029,7069,679,4,1601.95,5
93030,7640,730,3,74.59,0
93031,14799,531,4,1472.67,0
93032,5677,752,1,1950.81,0
93033,30983,646,6,2767.3,0
93034,23401,964,4,2679.27,10
93035,17906,847,9,1519.74,0
93036,6466,800,7,2422.98,15
93037,49221,665,7,1030.22,0
93038,9352,814,7,2812.31,0
93039,35387,894,10,1519.88,10
93040,43247,2,6,1874.2,15
93041,1119,374,4,682.66,0
93042,4668,680,7,172.68,20
93043,25466,476,7,2497.4,20
93044,42429,181,1,2750.65,20
93045,40040,584,7,725.97,5
93046,18238,658,3,2540.48,0
93047,48500,965,1,329.92,0
93048,30345,621,4,1726.12,0
93049,5678,279,2,1136.69,0
93050,14420,571,10,1304.7,10
93051,3236,340,3,1487.65,0
93052,2793,47,4,2410.94,10
93053,22154,648,3,715.21,0
93054,40099,971,6,1642.2,15
93055,1390,965,7,329.92,15
93056,2563,505,1,2395.61,10
93057,39382,330,5,1732.38,5
93058,30663,188,5,1106.75,0
93059,19083,18,1,2663.78,5
93060,35327,74,1,1247.15,0
93061,5205,554,2,1789.81,15
93062,9730,864,8,2642.75,0
93063,27443,852,5,1494.56,0
93064,12397,631,10,70.43,5
93065,36580,855,1,2716.55,15
93066,22893,965,3,329.92,0
93067,9977,684,6,2179.43,0
93068,12840,618,6,949.91,0
93069,21870,626,8,1375.88,5
93070,32045,858,2,2128.18,20
93071,19595,914,5,2429.84,0
93072,40085,748,2,1853.52,0
93073,33590,976,6,2833.28,0
93074,9874,591,7,1499.66,15
93075,22705,637,7,885.97,0
93076,23926,299,7,1561.7,0
93077,24694,756,1,2454.87,10
93078,16323,77,2,2620.39,0
93079,661,189,10,997.05,0
93080,32327,498,10,395.15,0
93081,38533,219,9,1727.35,5
93082,44251,313,2,940.88,20
93083,16418,836,9,2063.88,20
93084,828,429,1,227.88,15
93085,42426,664,9,1830.42,0
93086,10464,315,4,1618.49,0
93087,48657,884,3,2013.47,10
93088,40635,102,5,2424.74,15
93089,31990,192,7,2521.72,0
93090,22293,399,2,1244.2,0
93091,37383,992,1,2828.36,15
93092,5588,698,5,2285.16,10
93093,33970,632,5,716.55,10
93094,1837,163,4,1515.56,10
93095,348,577,9,1495.48,10
93096,47697,947,4,644.63,5
93097,8196,447,9,2853.85,0
93098,44746,146,7,1847.56,5
93099,8560,351,1,2871.6,5
93100,36695,729,3,1881.62,15
93101,47683,977,8,106.23,0
93102,38469,964,7,2679.27,5
93103,40515,937,3,1875.3,5
93104,20196,357,8,873.5,10
93105,45299,302,1,804.71,0
93106,44778,445,10,2581.73,0
93107,34451,1,7,261.16,15
93108,14321,728,2,2290.86,0
93109,14724,530,9,163.63,10
93110,34630,196,6,213.79,15
93111,19131,334,2,1217.38,0
93112,35078,59,4,1197.59,0
93113,10365,726,6,898.88,15
93114,32929,584,7,725.97,0
93115,44714,422,9,2577.65,0
93116,6512,798,2,1441.31,0
93117,43295,345,2,2327.05,20
93118,38657,235,3,1535.8,0
93119,8748,387,10,1660.2,20
93120,7398,969,6,2243.46,20
93121,3442,738,9,2596.12,20
93122,7444,487,3,1450.45,0
93123,21441,480,7,268.18,15
93124,42970,659,2,477.23,15
93125,7289,741,4,634.9,15
93126,46695,777,2,2196.96,15
93127,16318,102,5,2424.74,10
93128,33191,747,7,38.09,5
93129,15040,337,3,1611.26,10
93130,18540,360,9,450.27,0
93131,35205,857,5,1547.7,15
93132,49217,175,8,540.71,0
93133,16605,414,6,2538.47,10
93134,4169,989,4,1106.36,20
93135,40497,949,5,1644.52,0
93136,48646,712,3,2495.12,20
93137,15442,203,6,2549.95,20
93138,40947,849,9,1947.26,0
93139,1505,990,5,688.28,5
93140,48577,494,8,1423.28,0
93141,19169,426,6,1328.32,15
93142,28936,538,10,2712.19,15
93143,8821,666,2,580.17,0
93144,42611,913,5,1300.74,15
93145,18078,114,4,325.83,0
93146,9946,422,1,2577.65,0
93147,48894,903,2,2175.17,0
93148,46745,386,3,438.98,0
93149,41384,126,2,1625.97,10
93150,10330,329,3,1326.22,15
93151,16544,65,3,1624.37,5
93152,22740,332,1,347.33,0
93153,29403,77,7,2620.39,10
93154,40291,90,2,1621.03,5
93155,2460,461,9,185.55,5
93156,38016,751,1,2807.64,10
93157,49785,916,9,1954.18,15
93158,49781,97,6,2709.54,15
93159,37490,992,5,2828.36,5
93160,22167,830,10,204.97,0
93161,1252,752,4,1950.81,0
93162,4472,124,3,1771.73,5
93163,31358,391,9,1099.02,0
93164,48772,225,6,1061.95,10
93165,15020,350,9,2818.14,0
93166,25507,670,7,766.6,5
93167,10336,560,4,1447.92,0
93168,32370,913,4,1300.74,20
93169,43533,876,6,2185.01,15
93170,35583,734,2,980.27,0
93171,43169,261,6,1807.11,0
93172,19154,765,5,1232.16,5
93173,23619,250,10,1223.96,20
93174,49009,393,6,383.91,0
93175,21025,107,2,836.43,0
93176,21773,888,5,2372.46,0
93177,34760,195,1,2676.76,0
93178,33402,734,8,980.27,15
93179,22443,541,5,1498.61,15
93180,15471,292,1,1443.52,5
93181,29809,986,7,1042.91,10
93182,6980,209,3,1800.95,0
93183,29106,51,2,1038.4,5
93184,45794,218,4,2864.72,5
93185,10818,676,7,1389.83,20
93186,43341,689,6,1830.5,20
93187,22188,397,5,2427.92,0
93188,10627,807,10,1386.63,20
93189,20801,534,10,2839.98,5
93190,17773,697,5,1255.13,5
93191,27637,76,3,1953.46,0
93192,11975,680,7,172.68,0
93193,26937,19,2,953.32,0
93194,8896,623,7,226.24,5
93195,13562,870,8,1412.67,20
93196,9546,737,1,2942.22,20
93197,9798,773,1,201.15,20
93198,27954,145,8,1475.39,5
93199,8750,153,1,1962.19,15
93200,38884,378,5,2051.56,0
93201,2402,694,4,2419.03,0
93202,31514,984,3,1832.3,0
93203,2997,526,1,170.41,5
93204,46381,189,6,997.05,15
93205,31608,5,9,253.18,0
93206,41375,690,5,1781.34,0
93207,19457,906,5,45.78,0
93208,9739,175,5,540.71,20
93209,5808,189,5,997.05,15
93210,2154,281,3,1048.25,15
93211,28960,979,9,1284.41,20
93212,43315,332,5,347.33,15
93213,31253,737,8,2942.22,0
93214,23426,565,4,2857.85,0
93215,35039,979,1,1284.41,0
93216,36343,266,1,819.3,20
93217,38482,474,10,375.09,0
93218,47106,658,6,2540.48,20
93219,40294,406,3,2826.39,0
93220,46589,781,7,2649.89,0
93221,29486,862,9,1146.44,0
93222,34535,695,3,1394.06,20
93223,20739,478,9,1615.87,0
93224,41216,300,8,1331.12,15
93225,38730,850,7,2090.43,20
93226,22783,418,4,1266.62,20
93227,17678,467,4,2708.22,20
93228,28520,220,3,1048.88,10
93229,34908,36,7,1612.92,5
93230,29249,246,3,936.72,20
93231,46452,949,6,1644.52,15
93232,26341,952,7,1691.89,5
93233,24763,710,10,1980.52,10
93234,45841,151,2,1412.39,10
93235,11179,550,2,91.46,0
93236,45162,9,6,1640.83,0
93237,46014,723,4,268.01,20
93238,12801,6,9,2070.53,0
93239,49163,979,8,1284.41,0
93240,15382,463,6,1229.15,0
93241,30333,857,7,1547.7,10
93242,42959,151,2,1412.39,10
93243,28940,569,6,2175.19,0
93244,7605,890,5,2515.7,0
93245,46031,119,6,1734.94,15
93246,34810,751,5,2807.64,0
93247,31117,116,1,1278.68,0
93248,3311,112,3,173.44,0
93249,41806,275,7,165.48,20
93250,36211,116,5,1278.68,0
93251,997,313,2,940.88,10
93252,1125,751,10,2807.64,15
93253,19674,606,9,748.06,0
93254,10436,562,3,1904.18,20
93255,2312,182,4,2518.14,0
93256,17628,878,7,2115.92,0
93257,31835,352,9,980.37,10
93258,6705,702,1,1509.05,0
93259,30327,387,6,1660.2,0
93260,26473,737,1,2942.22,0
93261,11165,824,9,2309.12,15
93262,49188,623,4,226.24,0
93263,36105,470,3,818.32,15
93264,49858,914,4,2429.84,0
93265,15194,731,8,1862.96,10
93266,34809,683,8,2847.09,0
93267,369,429,4,227.88,0
93268,42025,743,1,1403.64,20
93269,40951,675,2,267.83,20
93270,17638,110,1,1746.58,10
93271,15030,478,2,1615.87,0
93272,45776,416,8,1252.4,0
93273,37241,546,1,2624.52,0
93274,30120,450,5,1992.26,20
93275,31258,286,1,2466.61,10
93276,32866,823,5,652.49,0
93277,27020,329,4,1326.22,0
93278,42621,30,4,2546.99,0
93279,23544,379,3,118.91,20
93280,32316,886,6,2824.65,20
93281,2979,138,2,789.33,0
93282,44481,806,5,2790.5,5
93283,43515,57,4,2499.57,0
93284,41839,308,6,347.17,10
93285,23282,197,2,2116.66,0
93286,48541,992,4,2828.36,20
93287,5045,392,9,948.27,15
93288,2544,237,7,240.73,15
93289,24654,593,9,185.95,0
93290,30365,505,1,2395.61,0
93291,18663,873,7,1248.61,0
93292,35355,345,5,2327.05,0
93293,38843,1000,1,533.46,20
93294,40686,13,9,2885.02,15
93295,37608,106,9,620.2,0
93296,10213,497,10,2639.36,20
93297,3940,338,10,2406.52,20
93298,7249,675,7,267.83,0
93299,5529,37,4,249.37,0
93300,21562,928,8,1847.6,15
93301,7210,207,5,1380.72,20
93302,49690,59,10,1197.59,15
93303,4972,1000,6,533.46,5
93304,23473,723,7,268.01,0
93305,10086,211,3,2753.74,10
93306,46765,749,8,384.06,0
93307,22581,106,7,620.2,15
93308,8514,638,10,1148.14,10
93309,26760,270,10,2458.17,15
93310,43899,407,8,2035.44,0
93311,15220,452,7,769.76,15
93312,1985,137,8,662.58,0
93313,3707,892,10,1853.82,0
93314,44294,544,6,419.7,5
93315,38087,115,1,2189.13,0
93316,37855,742,6,2829.74,10
93317,11470,153,10,1962.19,10
93318,28496,275,8,165.48,0
93319,26474,754,3,2816.49,0
93320,44895,502,5,2261.38,10
93321,3071,567,7,629.17,0
93322,14598,948,1,1578.4,0
93323,38995,561,3,354.53,15
93324,43718,61,2,299.57,15
93325,28807,792,7,112.36,5
93326,15861,82,10,327.09,0
93327,2103,751,1,2807.64,0
93328,4644,445,10,2581.73,10
93329,23514,721,4,1543.6,0
93330,25582,187,9,1612.84,15
93331,47352,326,1,1131.13,0
93332,709,517,6,1931.07,20
93333,8590,367,4,24.83,5
93334,19142,232,5,2916.72,15
93335,13562,373,4,1691.52,5
93336,4513,458,9,2197.26,0
93337,16528,831,8,1213.22,5
93338,15678,51,4,1038.4,10
93339,33326,854,6,1414.95,0
93340,6098,535,1,485.68,5
93341,3158,911,2,2807.72,5
93342,14370,748,6,1853.52,15
93343,41315,878,10,2115.92,5
93344,35778,426,3,1328.32,5
93345,23243,985,7,2010.0,5
93346,27761,705,5,175.35,0
93347,16932,277,6,44.16,10
93348,39408,346,1,2476.6,20
93349,30281,787,7,2349.86,20
93350,18712,904,5,2635.2,0
93351,37024,809,5,581.36,0
93352,17923,733,2,645.22,0
93353,7429,390,2,592.53,0
93354,37220,63,4,1991.2,5
93355,43450,763,7,2879.68,20
93356,5864,378,2,2051.56,0
93357,16805,365,2,984.46,20
93358,24789,781,7,2649.89,0
93359,6736,996,8,463.83,0
93360,45442,700,3,241.67,0
93361,47472,727,3,1321.82,20
93362,48518,443,8,1597.63,15
93363,38587,239,8,2402.11,20
93364,32114,740,8,2511.72,5
93365,33914,382,9,1684.79,0
93366,7037,368,8,2725.65,15
93367,8885,729,6,1881.62,20
93368,1020,907,9,1560.78,0
93369,16076,70,7,1445.09,0
93370,36422,40,3,2457.57,0
93371,20090,591,6,1499.66,20
93372,30183,90,4,1621.03,0
93373,23372,934,5,407.57,5
93374,40181,22,10,1469.54,20
93375,22575,314,6,1413.43,0
93376,47710,675,5,267.83,5
93377,5406,266,5,819.3,0
93378,1291,943,3,543.3,15
93379,8495,411,5,2342.86,0
93380,7861,866,9,2379.57,0
93381,637,626,9,1375.88,15
93382,36235,1000,9,533.46,0
93383,37253,468,9,1290.21,0
93384,46824,127,4,2271.6,0
93385,39563,160,7,2587.87,10
93386,3460,611,8,1373.52,15
93387,19169,148,7,2254.72,15
93388,44006,6,1,2070.53,0
93389,4001,342,6,1253.86,10
93390,17236,967,10,2610.95,5
93391,34186,548,3,1512.91,0
93392,6210,203,1,2549.95,20
93393,8442,418,5,1266.62,0
93394,42115,582,8,2980.71,0
93395,36591,536,4,713.06,15
93396,29333,395,8,584.41,20
93397,40425,604,10,922.73,0
93398,42855,131,10,2165.87,10
93399,18043,725,9,1426.37,0
93400,40499,549,2,1392.53,10
93401,420,691,10,2513.07,20
93402,9121,420,8,1026.8,20
93403,12145,324,6,2923.1,0
93404,48764,837,1,2227.09,15
93405,7795,478,7,1615.87,0
93406,17649,758,5,678.73,0
93407,1743,805,10,2052.71,10
93408,40373,128,4,1894.97,5
93409,40180,606,9,748.06,15
93410,16623,814,3,2812.31,0
93411,16940,508,1,1263.42,0
93412,20770,457,1,950.41,0
93413,19157,129,2,1727.45,5
93414,16723,46,9,362.46,0
93415,4966,514,8,221.31,0
93416,39568,6,6,2070.53,5
93417,47270,127,8,2271.6,20
93418,28902,658,3,2540.48,0
93419,25878,380,6,703.81,15
93420,7422,697,4,1255.13,10
93421,39967,858,6,2128.18,20
93422,10559,106,5,620.2,20
93423,2010,120,9,2283.22,0
93424,49042,412,7,1768.21,10
93425,37874,943,8,543.3,10
93426,42095,207,10,1380.72,0
93427,47941,315,4,1618.49,20
93428,39730,231,8,144.14,0
93429,10026,742,8,2829.74,0
93430,48651,755,10,159.23,15
93431,6268,549,10,1392.53,15
93432,39141,133,9,1952.6,0
93433,33833,144,8,1623.78,0
93434,7204,704,6,2101.83,15
93435,13645,380,2,703.81,0
93436,40746,214,5,1916.62,15
93437,38348,533,5,834.68,10
93438,20776,870,5,1412.67,5
93439,29237,1,1,261.16,0
93440,30914,295,7,1829.31,10
93441,7966,639,9,829.44,0
93442,47151,208,5,990.1,0
93443,20282,997,1,1431.28,0
93444,29872,591,4,1499.66,5
93445,31418,681,10,2561.04,0
93446,22085,892,5,1853.82,0
93447,33115,850,5,2090.43,0
93448,25447,959,9,2241.48,15
93449,32298,533,1,834.68,0
93450,12585,479,2,250.43,0
93451,7885,562,9,1904.18,0
93452,32938,263,5,2123.15,0
93453,25446,625,4,1384.02,5
93454,43034,59,4,1197.59,10
93455,21459,85,10,186.29,15
93456,24788,106,1,620.2,10
93457,45901,431,1,578.55,10
93458,28837,283,4,1906.32,0
93459,4752,707,6,521.53,0
93460,39665,97,1,2709.54,0
93461,10119,749,1,384.06,0
93462,22529,469,5,2933.91,5
93463,15990,992,9,2828.36,5
93464,38623,149,6,1439.07,0
93465,13535,803,10,2152.18,5
93466,8876,743,1,1403.64,15
93467,11863,544,10,419.7,10
93468,694,943,5,543.3,20
93469,16527,345,4,2327.05,10
93470,10812,867,3,2049.12,0
93471,39036,711,5,2170.02,0
93472,9756,838,5,457.18,5
93473,12768,175,8,540.71,20
93474,46339,391,10,1099.02,10
93475,48936,282,10,2673.78,0
93476,1752,746,4,1556.86,20
93477,41380,368,3,2725.65,0
93478,21581,828,9,1705.38,10
93479,9186,131,10,2165.87,0
93480,21447,124,9,1771.73,0
93481,46763,147,10,2144.33,0
93482,14910,177,10,1463.97,0
93483,25587,78,5,2085.52,0
93484,15352,99,4,1163.48,5
93485,3048,880,10,1430.65,10
93486,5800,252,6,2327.41,0
93487,1313,972,9,106.44,0
93488,30636,695,7,1394.06,0
93489,13734,353,1,1477.91,0
93490,208,219,10,1727.35,10
93491,46953,114,1,325.83,15
93492,8389,548,10,1512.91,0
93493,11655,337,8,1611.26,0
93494,3802,594,9,2691.99,15
93495,49642,639,10,829.44,0
93496,36373,597,7,324.82,20
93497,45156,622,10,318.26,15
93498,3163,341,9,2556.18,10
93499,41796,218,2,2864.72,20
93500,14173,666,10,580.17,15
93501,4929,409,7,2377.91,15
93502,48617,671,8,2956.98,0
93503,13305,366,8,1339.89,15
93504,46135,691,3,2513.07,0
93505,12020,956,5,2579.16,0
93506,44717,864,5,2642.75,15
93507,47974,963,3,2184.81,15
93508,35796,902,4,1247.91,0
93509,29289,144,8,1623.78,20
93510,37318,503,4,790.7,5
93511,21425,158,5,753.09,5
93512,26353,2,3,1874.2,20
93513,32535,378,3,2051.56,15
93514,27355,130,6,2020.1,0
93515,33008,543,6,753.17,0
93516,12819,60,2,2477.95,15
93517,36151,80,8,371.69,20
93518,14566,753,2,2864.85,5
93519,36678,960,2,2451.13,10
93520,10870,272,8,1963.58,0
93521,46658,71,6,2924.37,0
93522,26364,85,3,186.29,20
93523,11899,694,7,2419.03,15
93524,6384,346,1,2476.6,0
93525,45565,695,3,1394.06,20
93526,44934,101,2,2588.67,20
93527,8569,133,10,1952.6,10
93528,19365,817,5,2037.46,20
93529,31549,515,5,1519.65,15
93530,11478,369,8,1317.76,0
93531,16198,711,7,2170.02,5
93532,39622,367,5,24.83,5
93533,6869,920,3,2079.94,5
93534,23354,110,5,1746.58,0
93535,36768,87,8,560.09,5
93536,27491,897,2,965.67,15
93537,42795,930,6,738.99,0
93538,20065,111,3,2106.83,0
93539,1938,636,4,131.61,0
93540,46082,267,4,2340.38,0
93541,10259,969,7,2243.46,0
93542,14853,840,3,395.25,0
93543,10911,418,5,1266.62,5
93544,8412,681,4,2561.04,5
93545,28097,101,10,2588.67,10
93546,7425,954,6,1920.43,5
93547,15630,496,3,2103.03,15
93548,44426,98,10,2439.57,20
93549,11496,259,2,2496.23,0
93550,40402,706,6,67.12,15
93551,38214,142,1,854.22,0
93552,46037,882,4,2249.53,15
93553,35714,396,3,2125.47,0
93554,35375,929,1,1148.73,5
93555,31593,627,8,789.65,0
93556,15666,445,2,2581.73,15
93557,11923,221,7,1486.98,0
93558,88,68,8,1267.24,20
93559,23089,309,10,2579.25,0
93560,22339,50,10,2254.21,20
93561,15670,865,2,729.9,20
93562,12614,570,8,2293.33,20
93563,5032,323,6,2014.93,0
93564,24389,329,9,1326.22,10
93565,48929,246,1,936.72,20
